epoch,train_loss,train_acc,train_pos_acc,train_neg_acc,train_tp,train_fp,train_fn,train_tn,train_precision,train_recall,train_f1,val_loss,val_acc,val_pos_acc,val_neg_acc,val_tp,val_fp,val_fn,val_tn,val_precision,val_recall,val_f1,lr,weight_decay,pos_weight,saved_best_model
1,3178.585273489568,0.6332165475215933,0.1709168574802326,0.7810338408160474,1170118.0,4688351.0,5676006.0,16722953.0,0.19973102187619324,0.1709168574802326,0.18420393317597816,1333.7860746563606,0.5045243780528532,0.2970811905337153,0.570245704736968,516440.0,2358076.0,1221940.0,3128957.0,0.1796615499791965,0.2970811905337153,0.22391139969338136,5e-05,1e-06,23,1
2,1216.6425352412944,0.5177973734906093,0.5107018219360328,0.5200661295547436,3496328.0,10276010.0,3349796.0,11135294.0,0.2538659739544586,0.5107018219360328,0.3391453736947014,434.37722288887454,0.46486325418353247,0.7421559152774422,0.3770124947307589,1290149.0,3418353.0,448231.0,2068680.0,0.27400413125023626,0.7421559152774422,0.40023968175623503,5e-05,1e-06,23,1
3,684.0093260850952,0.4387461236741008,0.7441523115853583,0.34109449849481377,5094559.0,14108026.0,1751565.0,7303278.0,0.26530589501361407,0.7441523115853583,0.3911563525086791,382.03476801458396,0.40835036004170283,0.9410991842980246,0.23956699367399467,1635988.0,4172521.0,102392.0,1314512.0,0.2816536911623964,0.9410991842980246,0.43355295142143996,5e-05,1e-06,23,1
4,563.7800356968884,0.40305051825665095,0.8347396278536585,0.26502075725981006,5714731.0,15736864.0,1131393.0,5674440.0,0.2664012163198121,0.8347396278536585,0.4039004698576589,384.1185499947026,0.24281241778151644,0.9998153453215062,0.002981757171863191,1738059.0,5470672.0,321.0,16361.0,0.2411047103852259,0.9998153453215062,0.3885184837876718,5e-05,1e-06,23,0
5,505.0772703993377,0.3963713541090859,0.867287533792844,0.24579899477397546,5937558.0,16148427.0,908566.0,5262877.0,0.2688382700613081,0.867287533792844,0.41044764486405055,364.7586333076909,0.300887021959852,0.9999085355330826,0.07942580261500158,1738221.0,5051221.0,159.0,435812.0,0.2560182412634205,0.9999085355330826,0.4076588371567793,5e-05,1e-06,23,1
6,465.5829404134886,0.40816202380485583,0.8799006561961191,0.25732669061165075,6023909.0,15901604.0,822215.0,5509700.0,0.2747442671010708,0.8799006561961191,0.41873939949958355,323.376017516514,0.3561194356640928,0.9999240672350119,0.15215180954807453,1738248.0,4652171.0,132.0,834862.0,0.2720084551576352,0.9999240672350119,0.42767646241468144,5e-05,1e-06,23,1
7,423.26546915786525,0.4282358252845942,0.8829305458095705,0.2828501711058794,6044652.0,15355113.0,801472.0,6056191.0,0.2824634756503167,0.8829305458095705,0.4280022483979881,285.6071708247347,0.3603450764682932,0.9998320275198749,0.15774536074413986,1738088.0,4621479.0,292.0,865554.0,0.2733028836711682,0.9998320275198749,0.4292663313306447,5e-05,1e-06,23,1
8,392.7372420975382,0.44585841287466077,0.8846112048218817,0.3055700857827249,6056158.0,14868650.0,789966.0,6542654.0,0.2894247822966882,0.8846112048218817,0.43615086450825635,261.31514423298387,0.3669305823763984,0.9997135263866358,0.16645480353407752,1737882.0,4573690.0,498.0,913343.0,0.27534851856241205,0.9997135263866358,0.43177450002186357,5e-05,1e-06,23,1
9,365.1317290898183,0.4574282202895465,0.8897002157717272,0.3192120853545398,6090998.0,14576557.0,755126.0,6834747.0,0.2947130417700594,0.8897002157717272,0.44276143513922656,229.9253655919489,0.379852750285693,0.9994592666735697,0.18355147490456136,1737440.0,4479880.0,940.0,1007153.0,0.2794515965078201,0.9994592666735697,0.4367786618399387,5e-05,1e-06,23,1
10,338.01737665113114,0.4697355329012959,0.890378117603479,0.33523782577651506,6095639.0,14233425.0,750485.0,7177879.0,0.2998484829404836,0.890378117603479,0.44861798196207503,208.94030920064674,0.3949385315413804,0.999142880152786,0.20351690977619416,1736890.0,4370329.0,1490.0,1116704.0,0.2843994950893361,0.999142880152786,0.44276797730804246,5e-05,1e-06,23,1
