epoch,train_loss,train_acc,train_pos_acc,train_neg_acc,train_tp,train_fp,train_fn,train_tn,train_precision,train_recall,train_f1,val_loss,val_acc,val_pos_acc,val_neg_acc,val_tp,val_fp,val_fn,val_tn,val_precision,val_recall,val_f1,lr,weight_decay,pos_weight,saved_best_model
1,2823.9833371130776,0.5149260576723401,0.13425392236541436,0.6366434758013805,919119.0,7779937.0,5927005.0,13631367.0,0.10565732649611637,0.13425392236541436,0.11825131648523853,1222.6100602059994,0.45728984626899527,0.07770798099379883,0.5775474650872339,135086.0,2318011.0,1603294.0,3169022.0,0.055067533000121884,0.07770798099379883,0.06445746928827238,5e-05,1e-06,15,1
2,983.8386960865762,0.3842925477860193,0.5075654487122933,0.3448768463611558,3474856.0,14027041.0,3371268.0,7384263.0,0.1985416780820959,0.5075654487122933,0.28543231501237826,141.0560348438767,0.24388848083839637,0.9993016486613974,0.0045614815875902335,1737166.0,5462004.0,1214.0,25029.0,0.24130087218387675,0.9993016486613974,0.388734272815257,5e-05,1e-06,15,1
3,579.2900789089113,0.3190004766180418,0.7527045960604862,0.18032642944119612,5153109.0,17550280.0,1693015.0,3861024.0,0.22697532073295312,0.7527045960604862,0.34877793079026376,279.0117835278781,0.2406321963879435,0.9998717196470277,9.294640655523669e-05,1738157.0,5486523.0,223.0,510.0,0.2405860190347531,0.9998717196470277,0.3878490158494978,5e-05,1e-06,15,0
4,511.2147056615748,0.31256255877215716,0.8255129471800394,0.14855003693376173,5651564.0,18230654.0,1194560.0,3180650.0,0.23664317945678245,0.8255129471800394,0.36784047769319933,310.8213496658037,0.24146578195599339,0.9998849503560786,0.0011864335424991977,1738180.0,5480523.0,200.0,6510.0,0.2407884075574241,0.9998849503560786,0.3881129604358919,5e-05,1e-06,15,0
5,485.1863167929988,0.33213182034826383,0.8446014124196407,0.16827302998453528,5782246.0,17808359.0,1063878.0,3602945.0,0.2451079995616899,0.8446014124196407,0.379951866706833,301.71471534585055,0.30040940220302975,0.9998596394344159,0.07881235633173703,1738136.0,5054587.0,244.0,432446.0,0.25588206673524005,0.9998596394344159,0.4074821274576101,5e-05,1e-06,15,0
6,458.245957035589,0.35986449297508605,0.849805817130978,0.2032089684962672,5817876.0,17060335.0,1028248.0,4350969.0,0.2542976808807297,0.849805817130978,0.39145541859893584,276.2030589265643,0.30502740812186097,0.9997699007121573,0.08492185120811192,1737980.0,5021064.0,400.0,465969.0,0.25713399705638845,0.9997699007121573,0.4090604399639232,5e-05,1e-06,15,0
7,432.201594565152,0.3873408790071057,0.849706929059421,0.2395023675344575,5817199.0,16283246.0,1028925.0,5128058.0,0.26321637414993226,0.849706929059421,0.401926667025719,258.6277396004155,0.3109101168334599,0.9996030787284713,0.09272114820523222,1737690.0,4978269.0,690.0,508764.0,0.25874041220323113,0.9996030787284713,0.4110764898355743,5e-05,1e-06,15,0
8,408.976542793744,0.42039187005979456,0.8503500666946728,0.28291555712814126,5821602.0,15353713.0,1024522.0,6057591.0,0.27492398578250193,0.8503500666946728,0.4155105667485528,236.6157212167416,0.37384036040569585,0.9992372208608015,0.1757046112170275,1737054.0,4522936.0,1326.0,964097.0,0.27748510780368657,0.9992372208608015,0.434351999219841,5e-05,1e-06,15,0
9,383.2230853763237,0.44961197459301677,0.8502375942942313,0.3215145607198889,5820832.0,14527258.0,1025292.0,6884046.0,0.28606281965530916,0.8502375942942313,0.4280934172247081,218.64140852442327,0.3894887392596105,0.9988788412199864,0.19642418771674966,1736431.0,4409247.0,1949.0,1077786.0,0.2825450666305654,0.9988788412199864,0.44049168588054516,5e-05,1e-06,15,0
10,355.9329601486712,0.4712672717417877,0.8518344102443952,0.34958342565216954,5831764.0,13926267.0,1014360.0,7485037.0,0.2951591684414302,0.8518344102443952,0.43841001527768875,202.4896462638423,0.4087032810442808,0.9985647556920811,0.22182571163687187,1735885.0,4269868.0,2495.0,1217165.0,0.28903702832933686,0.9985647556920811,0.44830970749081916,5e-05,1e-06,15,0
11,329.79087330605745,0.48833124515083254,0.8534598555328533,0.3715837671540229,5842892.0,13455211.0,1003232.0,7956093.0,0.3027702774723505,0.8534598555328533,0.4469737812481509,182.06654293132277,0.432185952553854,0.9978698558427962,0.2529682252685559,1734677.0,4098988.0,3703.0,1388045.0,0.29735629317075973,0.9978698558427962,0.4581792633297874,5e-05,1e-06,15,0
12,306.83535799144005,0.5030949384353027,0.8539164642650352,0.3909220568723885,5846018.0,13041153.0,1000106.0,8370151.0,0.309523220814806,0.8539164642650352,0.45435440739322347,166.224150387746,0.4526988284268318,0.996955786421841,0.28026950083952473,1733088.0,3949185.0,5292.0,1537848.0,0.30499907343416977,0.996955786421841,0.46709851545409825,5e-05,1e-06,15,0
13,280.891363767651,0.5148877668554972,0.8562569126705856,0.4057372217964866,5862041.0,12723941.0,984083.0,8687363.0,0.3154011986022584,0.8562569126705856,0.46099532614404803,150.81300886622014,0.47283428642764086,0.9958093167201647,0.3071474146410273,1731095.0,3801705.0,7285.0,1685328.0,0.31287865095430883,0.9958093167201647,0.4761524264287227,5e-05,1e-06,15,0
14,258.13936587871535,0.5264380041948616,0.8573644006448028,0.420626459742947,5869623.0,12405143.0,976501.0,9006161.0,0.3211873136980249,0.8573644006448028,0.46731011520690546,141.82640935789863,0.4860328399220917,0.9950442365880877,0.3247698710760442,1729765.0,3705010.0,8615.0,1782023.0,0.3182772055880878,0.9950442365880877,0.482288476967248,5e-05,1e-06,15,0
15,236.46688582433907,0.5363165748843101,0.8592697123218919,0.4330544276985652,5882667.0,12139044.0,963457.0,9272260.0,0.32642111506504573,0.8592697123218919,0.4731145272598118,126.92537437295015,0.5030203809802983,0.9936072665355101,0.3475945925603145,1727267.0,3579770.0,11113.0,1907263.0,0.32546729936120666,0.9936072665355101,0.4903235677888194,5e-05,1e-06,15,1
16,214.74062904249436,0.5467015257014899,0.8604890884243406,0.4463700109063885,5891015.0,11853940.0,955109.0,9557364.0,0.3319825268646779,0.8604890884243406,0.4791180574061024,117.4567412970201,0.5153425831852103,0.9927639526455666,0.36408784127961324,1725801.0,3489271.0,12579.0,1997762.0,0.3309256324744893,0.9927639526455666,0.4963868305986724,5e-05,1e-06,15,1
17,192.2430257028878,0.5548210898741386,0.8631973361861398,0.4562198080042206,5909556.0,11643043.0,936568.0,9768261.0,0.3366769787197896,0.8631973361861398,0.48441518845064147,105.0671229452457,0.5317347257520089,0.9914869015980395,0.38607786758344625,1723581.0,3368611.0,14799.0,2118422.0,0.3384752578064613,0.9914869015980395,0.504666666276265,5e-05,1e-06,15,1
18,171.73565632246118,0.563758775214786,0.8641505762968944,0.46771046733071464,5916082.0,11397013.0,930042.0,10014291.0,0.34171140399795646,0.8641505762968944,0.4897577194030982,95.5655811237839,0.5456414740582995,0.9906090728149196,0.4046686068773415,1722055.0,3266603.0,16325.0,2220430.0,0.3451940381561534,0.9906090728149196,0.5119801612537346,5e-05,1e-06,15,1
19,154.90540547845487,0.5728211711271104,0.8645080048214143,0.4795562194623924,5918529.0,11143380.0,927595.0,10267924.0,0.3468855097046878,0.8645080048214143,0.4951079831619774,89.49401981425736,0.5557646324161678,0.9901851148770695,0.4181332607257875,1721318.0,3192722.0,17062.0,2294311.0,0.3502857119600166,0.9901851148770695,0.5175013002786956,5e-05,1e-06,15,1
20,137.3302281727723,0.5812138316339336,0.8666787221499348,0.4899383054857378,5933390.0,10921086.0,912734.0,10490218.0,0.352036456072559,0.8666787221499348,0.5006953410462183,80.16170982144914,0.5729770741132721,0.9892888781509221,0.4410828219914114,1719760.0,3066797.0,18620.0,2420236.0,0.3592895686816223,0.9892888781509221,0.5271345914910749,5e-05,1e-06,15,1
21,121.28045557573509,0.5890416141200112,0.8693104302522128,0.49942749867079556,5951407.0,10717910.0,894717.0,10693394.0,0.3570276454638183,0.8693104302522128,0.5061701373153069,71.8977772154898,0.592618442710472,0.9886221654643979,0.4671581162351311,1718601.0,2923721.0,19779.0,2563312.0,0.3702028855387455,0.9886221654643979,0.5386871225141058,5e-05,1e-06,15,1
