epoch,train_loss,train_acc,train_pos_acc,train_neg_acc,train_tp,train_fp,train_fn,train_tn,train_precision,train_recall,train_f1,val_loss,val_acc,val_pos_acc,val_neg_acc,val_tp,val_fp,val_fn,val_tn,val_precision,val_recall,val_f1,lr,weight_decay,pos_weight,saved_best_model
1,23.74653456674368,0.6671567560925927,0.1799590542035172,0.8229350253492267,1232022.0,3791192.0,5614102.0,17620112.0,0.2452656804985812,0.1799590542035172,0.20759742455729205,0.05102082995592423,0.7585733853552731,0.0006845453813320448,0.9986847172233154,1190.0,7217.0,1737190.0,5479816.0,0.14154870940882597,0.0006845453813320448,0.0013625015528510342,5e-05,1e-06,0,1
2,5.0849144390974,0.7284752172066049,0.049946802015271706,0.9454302269492788,341942.0,1168410.0,6504182.0,20242894.0,0.22639887920166954,0.049946802015271706,0.08183880382113226,0.03247481865702935,0.759219023189401,0.00022147056454860272,0.9996816129955843,385.0,1747.0,1737995.0,5485286.0,0.1805816135084428,0.00022147056454860272,0.00044239855858506003,5e-05,1e-06,0,1
3,1.924542153474844,0.7440123000578821,0.02121317113157752,0.9751225801100204,145228.0,532658.0,6700896.0,20878646.0,0.21423661205571437,0.02121317113157752,0.03860388276995911,0.022669619072298957,0.7593725092254242,0.0001058456724076439,0.9999203576869321,184.0,437.0,1738196.0,5486596.0,0.2962962962962963,0.0001058456724076439,0.0002116157495021567,5e-05,1e-06,0,1
4,0.8700970819493605,0.7501436436465484,0.010267415547834073,0.9867142141366074,70292.0,284466.0,6775832.0,21126838.0,0.19814070436748432,0.010267415547834073,0.019523163967969475,0.016668004994192777,0.7593950684895105,2.7611914541124495e-05,0.9999748497958733,48.0,138.0,1738332.0,5486895.0,0.25806451612903225,2.7611914541124495e-05,5.521792097625284e-05,5e-05,1e-06,0,1
5,0.4619117260897329,0.753645377774651,0.005781373518796914,0.9927699872926936,39580.0,154804.0,6806544.0,21256500.0,0.20361758169396657,0.005781373518796914,0.011243506860584493,0.012421388618366898,0.7594036493138869,1.725744658820281e-06,0.9999943503164643,3.0,31.0,1738377.0,5487002.0,0.08823529411764706,1.725744658820281e-06,3.4514218132159544e-06,5e-05,1e-06,0,1
6,0.2683805168663721,0.7554321645975706,0.003490880387208879,0.9958604576349016,23899.0,88633.0,6822225.0,21322671.0,0.21237514662496002,0.003490880387208879,0.006868855135244507,0.00934276543996947,0.7594075245248957,0.0,1.0,0.0,0.0,1738380.0,5487033.0,0.0,0.0,0.0,5e-05,1e-06,0,1
7,0.1652154094623446,0.7563147997758324,0.002190144379505834,0.9974412114273843,14994.0,54787.0,6831130.0,21356517.0,0.21487224316074577,0.002190144379505834,0.0043360919503665826,0.0070479792599865,0.7594075245248957,0.0,1.0,0.0,0.0,1738380.0,5487033.0,0.0,0.0,0.0,5e-05,1e-06,0,1
8,0.09682743164812219,0.7568094661693909,0.0012778033234571854,0.9983857592232589,8748.0,34563.0,6837376.0,21376741.0,0.20198102098773985,0.0012778033234571854,0.002539540615449598,0.00542474426065554,0.7594075245248957,0.0,1.0,0.0,0.0,1738380.0,5487033.0,0.0,0.0,0.0,5e-05,1e-06,0,1
9,0.05777332788748199,0.7570762278859916,0.0007588235328486601,0.9989037566324779,5195.0,23472.0,6840929.0,21387832.0,0.18121882303694142,0.0007588235328486601,0.0015113186713603365,0.004150316837454602,0.7594075245248957,0.0,1.0,0.0,0.0,1738380.0,5487033.0,0.0,0.0,0.0,5e-05,1e-06,0,1
10,0.039666945066179425,0.7572250383155891,0.0005170809059257471,0.9991774438399454,3540.0,17612.0,6842584.0,21393692.0,0.16736006051437216,0.0005170809059257471,0.0010309764745147856,0.003212757298793152,0.7594075245248957,0.0,1.0,0.0,0.0,1738380.0,5487033.0,0.0,0.0,0.0,5e-05,1e-06,0,1
