epoch,train_loss,train_acc,train_pos_acc,train_neg_acc,train_tp,train_fp,train_fn,train_tn,train_precision,train_recall,train_f1,val_loss,val_acc,val_pos_acc,val_neg_acc,val_tp,val_fp,val_fn,val_tn,val_precision,val_recall,val_f1,lr,weight_decay,pos_weight,saved_best_model
1,367.03387489138055,0.5127870094900356,0.5937317232349283,0.4869054682517235,4064761.0,10986023.0,2781363.0,10425281.0,0.27006971862728213,0.5937317232349283,0.37126346788322806,118.63261723068526,0.3699843870516467,0.9993102773846915,0.1706038582235609,1737181.0,4550924.0,1199.0,936109.0,0.2762646298050048,0.9993102773846915,0.43286220556071553,5e-05,1e-06,9,1
2,276.72253363731346,0.4813072513181313,0.7581831705064063,0.39277799240999056,5190616.0,13001415.0,1655508.0,8409889.0,0.28532361230035286,0.7581831705064063,0.4146164923094373,130.1581404703968,0.37843732946476555,0.9991946524925506,0.1817714600951006,1736980.0,4489647.0,1400.0,997386.0,0.27896002121212654,0.9991946524925506,0.43615278680859915,5e-05,1e-06,9,0
3,250.621153266509,0.5018578831732314,0.7744281289675735,0.4147053350884187,5301831.0,12531922.0,1544293.0,8879382.0,0.29729193849438196,0.7744281289675735,0.4296480894130874,109.44256858105929,0.4121877877430674,0.9978249864816668,0.22664853664995271,1734599.0,4243405.0,3781.0,1243628.0,0.2901635729919217,0.9978249864816668,0.44958856376250844,5e-05,1e-06,9,1
4,223.9505441674689,0.5255946507233425,0.779480184700131,0.4444164166741082,5336418.0,11895769.0,1509706.0,9515535.0,0.3096773497177114,0.779480184700131,0.44325517682697924,94.94938889989314,0.4843867056457534,0.9952766368688089,0.32252858694307107,1730169.0,3717308.0,8211.0,1769725.0,0.3176092345135188,0.9952766368688089,0.48154840821352274,5e-05,1e-06,9,1
5,200.97276754514866,0.54864791657613,0.7830633800965334,0.4736951098354402,5360949.0,11268874.0,1485175.0,10142430.0,0.3223695766334975,0.7830633800965334,0.4567184446276012,84.30829569978535,0.5903691595207083,0.9894861882902473,0.4639224877998729,1720103.0,2941475.0,18277.0,2545558.0,0.3689958636324438,0.9894861882902473,0.5375357150781302,5e-05,1e-06,9,1
6,178.29790599877236,0.5684556995066925,0.7877673556599325,0.4983322360936074,5393153.0,10741361.0,1452971.0,10669943.0,0.3342618810830001,0.7877673556599325,0.4693649497459558,74.98002986188204,0.6195578024398052,0.9786772742438362,0.5057829978423677,1701313.0,2711785.0,37067.0,2775248.0,0.3855144390629893,0.9786772742438362,0.5531395869415447,5e-05,1e-06,9,1
7,158.91451520151438,0.5838781576299159,0.7903628388851852,0.5178560352979903,5410922.0,10323331.0,1435202.0,11087973.0,0.3438944321030048,0.7903628388851852,0.4792587829689469,69.95608426939766,0.6302892305256461,0.9736714642368182,0.5215002351908582,1692611.0,2625544.0,45769.0,2861489.0,0.39197550805841846,0.9736714642368182,0.5589370820114141,5e-05,1e-06,9,1
8,139.4383910662755,0.5952817432641074,0.7963903370724807,0.5309785896272362,5452187.0,10042360.0,1393937.0,11368944.0,0.3518777928777137,0.7963903370724807,0.4880951874722116,63.23375057724287,0.6402310843684644,0.968801988057847,0.5361345557790522,1684146.0,2545245.0,54234.0,2941788.0,0.39820059200012486,0.968801988057847,0.5644137484497981,5e-05,1e-06,9,1
9,122.05231979333959,0.6060589449259147,0.7990741914695089,0.5443435859861688,5470561.0,9756198.0,1375563.0,11655106.0,0.3592728432885816,0.7990741914695089,0.49568160171917736,56.07315335183773,0.6509406451921849,0.962786617425419,0.5521428429535598,1673689.0,2457407.0,64691.0,3029626.0,0.40514405862269964,0.962786617425419,0.5703026982306427,5e-05,1e-06,9,1
10,108.1436873793037,0.6171252387159936,0.7999291277809166,0.5586748943455289,5476414.0,9449346.0,1369710.0,11961958.0,0.36691022768689835,0.7999291277809166,0.5030721273363389,52.60788061034005,0.6543171995843006,0.9618696717633659,0.556879646978613,1672095.0,2431416.0,66285.0,3055617.0,0.40747910752523875,0.9618696717633659,0.5724499139063018,5e-05,1e-06,9,1
