epoch,train_loss,train_acc,train_pos_acc,train_neg_acc,train_tp,train_fp,train_fn,train_tn,train_precision,train_recall,train_f1,val_loss,val_acc,val_pos_acc,val_neg_acc,val_tp,val_fp,val_fn,val_tn,val_precision,val_recall,val_f1,lr,weight_decay,pos_weight,saved_best_model
1,2141.4497395013746,0.5293162208535044,0.4180843058057377,0.5648818960302464,2862257.0,9316446.0,3983867.0,12094858.0,0.2350214961314025,0.4180843058057377,0.3008970331241383,201.68866391451854,0.46117170049656675,0.7647390098827644,0.36499671133743866,1329407.0,3484284.0,408973.0,2002749.0,0.2761720683774675,0.7647390098827644,0.40579749517366337,5e-05,1e-06,25,1
2,853.6821534938722,0.43150491261978974,0.7477629677756348,0.3303834740751894,5119278.0,14337363.0,1726846.0,7073941.0,0.2631121168345554,0.7477629677756348,0.3892577833547158,315.83897543853186,0.35015783872838824,0.9999902207802667,0.14428052464783792,1738363.0,4695361.0,17.0,791672.0,0.2701954575608155,0.9999902207802667,0.42543829593945454,5e-05,1e-06,25,0
3,642.4220997236351,0.40193651028678196,0.8588291710754874,0.2558480791268014,5879651.0,15933263.0,966473.0,5478041.0,0.26954908454688814,0.8588291710754874,0.410317401442435,393.2479273958026,0.35028226068184615,0.9999982742553412,0.14444181400038963,1738377.0,4694476.0,3.0,792557.0,0.27023421800560343,0.9999982742553412,0.4254870715349814,5e-05,1e-06,25,0
4,592.4059681101432,0.3975437184162692,0.8910839184332624,0.23973747698879058,6100471.0,16278212.0,745653.0,5133092.0,0.27260187742057923,0.8910839184332624,0.4174858023869927,403.86472119025467,0.35077828769095964,0.9999982742553412,0.14509499031626016,1738377.0,4690892.0,3.0,796141.0,0.2703848602383879,0.9999982742553412,0.4256737771175035,5e-05,1e-06,25,0
5,560.7961081554539,0.4011433029219786,0.9002970147779971,0.24154217790752025,6163545.0,16239571.0,682579.0,5171733.0,0.2751199877731294,0.9002970147779971,0.42144992485274835,388.88498802904815,0.3522343982274785,0.9999959732624627,0.14701314900056187,1738373.0,4680367.0,7.0,806666.0,0.27082776370440304,0.9999959732624627,0.4262222451061159,5e-05,1e-06,25,0
6,525.817436399053,0.4088567084024774,0.9019414489132829,0.25119609716437635,6174803.0,16032868.0,671321.0,5378436.0,0.27804820235314187,0.9019414489132829,0.42505999646517784,364.9982714383107,0.35484573684576926,0.9999873445391686,0.1504545352652335,1738358.0,4661484.0,22.0,825549.0,0.2716251432457239,0.9999873445391686,0.4272083017641937,5e-05,1e-06,25,0
7,492.9614158015681,0.4185242903211149,0.9023822822957924,0.2638138714017605,6177821.0,15762705.0,668303.0,5648599.0,0.2815712348919985,0.9023822822957924,0.4292143059369534,329.30826928480616,0.3594851948255415,0.9999119870224001,0.1565877223628872,1738227.0,4627831.0,153.0,859202.0,0.27304605141831884,0.9999119870224001,0.42895682587737727,5e-05,1e-06,25,0
8,460.1072297299643,0.4314587654615983,0.9004204422823776,0.2815113455957657,6164390.0,15383779.0,681734.0,6027525.0,0.2860748864555499,0.9004204422823776,0.4341992244709175,300.30474860713167,0.3672783825644292,0.9996709580183849,0.16692627873752536,1737808.0,4571103.0,572.0,915930.0,0.2754529268204925,0.9996709580183849,0.43189888373615415,5e-05,1e-06,25,0
9,419.38945047098315,0.4511961244314238,0.9004985886904765,0.30753460882158323,6164925.0,14826587.0,681199.0,6584717.0,0.29368656245438635,0.9004985886904765,0.4429201531336929,268.14790581757165,0.38189581688963664,0.9992636822789034,0.1863037820257323,1737100.0,4464778.0,1280.0,1022255.0,0.28009257840931406,0.9992636822789034,0.4375424576884026,5e-05,1e-06,25,0
10,382.30890073369466,0.46952146529401045,0.90060770152571,0.33168446910099453,6165672.0,14309507.0,680452.0,7101797.0,0.30112908903018626,0.90060770152571,0.45134538422270715,237.8138123278348,0.40035732213508074,0.998908754127406,0.21072663495918467,1736483.0,4330769.0,1897.0,1156264.0,0.28620584739186705,0.998908754127406,0.4449307884358371,5e-05,1e-06,25,0
11,346.12980946545355,0.48404500933347505,0.9011699174598649,0.3506720562185283,6169521.0,13902958.0,676603.0,7508346.0,0.3073621848103565,0.9011699174598649,0.4583834458274079,212.31856011444668,0.4201132862578236,0.9986429894499477,0.23682580367203915,1736021.0,4187562.0,2359.0,1299471.0,0.2930694142379705,0.9986429894499477,0.4531530627334014,5e-05,1e-06,25,0
12,313.26564564637096,0.49769579170475103,0.9011288723371064,0.3687007106152899,6169240.0,13516941.0,676884.0,7894363.0,0.3133792176349491,0.9011288723371064,0.46503611352274143,193.56062734351968,0.43654072092488,0.9984727159769441,0.2585116583042238,1735725.0,4068571.0,2655.0,1418462.0,0.29904143413774903,0.9984727159769441,0.46024116639770823,5e-05,1e-06,25,1
13,282.95716371581454,0.5086486286013009,0.9028196100450415,0.3826150429698257,6180815.0,13219017.0,665309.0,8192287.0,0.3186014703632485,0.9028196100450415,0.4709917977459079,170.3362593740787,0.4566779781308003,0.998210978037023,0.2851116441253406,1735270.0,3922616.0,3110.0,1564417.0,0.30669935732179826,0.998210978037023,0.4692286621384358,5e-05,1e-06,25,1
14,250.54960346673903,0.5197577783795468,0.9040968290962886,0.3968678881024715,6189559.0,12913845.0,656565.0,8497459.0,0.3240029368587923,0.9040968290962886,0.47704597941049254,150.65627803442612,0.47577944679425244,0.9976771476892279,0.31043389022810686,1734342.0,3783672.0,4038.0,1703361.0,0.31430547294733213,0.9976771476892279,0.4780175938627368,5e-05,1e-06,25,1
15,221.93534968588588,0.5291481588487105,0.9054913407937104,0.4088148951600519,6199106.0,12658044.0,647018.0,8753260.0,0.32874034517411166,0.9054913407937104,0.482359251198894,130.64061794640884,0.49632581556237687,0.9968838803943901,0.33774099773046745,1732963.0,3633837.0,5417.0,1853196.0,0.3229043377804278,0.9968838803943901,0.487802701690879,5e-05,1e-06,25,1
16,194.35178914002333,0.538632001468782,0.9067244472930961,0.4209368565314845,6207548.0,12398497.0,638576.0,9012807.0,0.33363070980425985,0.9067244472930961,0.48778145391066674,115.71137935710404,0.511721475298367,0.996114773524776,0.358257914614328,1731626.0,3521260.0,6754.0,1965773.0,0.32965230922582367,0.996114773524776,0.4953683638986129,5e-05,1e-06,25,1
17,170.21675661276868,0.5480333525046936,0.9072083707510995,0.4331894965388376,6210861.0,12136152.0,635263.0,9275152.0,0.3385216438228937,0.9072083707510995,0.4930597567107265,105.2164886762511,0.5215249287480176,0.9955504550213418,0.37134604439229724,1730645.0,3449445.0,7735.0,2037588.0,0.33409554660247215,0.9955504550213418,0.5002970309909561,5e-05,1e-06,25,1
18,148.11521177608256,0.5561696910277892,0.9085446012955652,0.4435001249807111,6220009.0,11915388.0,626115.0,9495916.0,0.342976169752446,0.9085446012955652,0.4979687986171859,90.6541003461154,0.5379246833364404,0.9943223000724812,0.3933306032604506,1728510.0,3328815.0,9870.0,2158218.0,0.3417834527146268,0.9943223000724812,0.5087066021847623,5e-05,1e-06,25,1
19,127.03736335971344,0.5657920459002851,0.9103732272450806,0.45561447355098034,6232528.0,11656004.0,613596.0,9755300.0,0.34840913720589256,0.9103732272450806,0.5039510555554118,76.03561041490087,0.5554182162320687,0.992881878530586,0.41682271639335866,1726006.0,3199913.0,12374.0,2287120.0,0.3503926881461104,0.992881878530586,0.5179857626436029,5e-05,1e-06,25,1
20,108.21930784071792,0.5749504165771917,0.9112445231783707,0.4674225820155559,6238493.0,11403177.0,607631.0,10008127.0,0.3536225878842536,0.9112445231783707,0.509518578929568,65.85811614990234,0.5683900698825105,0.9918913010964231,0.4342180919998112,1724284.0,3104464.0,14096.0,2382569.0,0.3570871787055361,0.9918913010964231,0.5251257475109362,5e-05,1e-06,25,1
21,91.78701623130183,0.586159717013169,0.9129073618882743,0.4816843009655087,6249877.0,11097815.0,596247.0,10313489.0,0.3602713836514967,0.9129073618882743,0.5166507838201299,55.59963767933396,0.5969188197269831,0.9908788642299152,0.4721059632774215,1722524.0,2896572.0,15856.0,2590461.0,0.3729136610280453,0.9908788642299152,0.5418892654883792,5e-05,1e-06,25,1
22,78.09123836535413,0.5949861395736371,0.9143002668371183,0.4928875420198602,6259413.0,10857939.0,586711.0,10553365.0,0.3656764784646597,0.9143002668371183,0.5224127751750205,46.987838943049596,0.6063217424388059,0.9908420483438604,0.48449954647621035,1722460.0,2828568.0,15920.0,2658465.0,0.3784771264865872,0.9908420483438604,0.5477335863725171,5e-05,1e-06,25,1
23,64.7205382387785,0.601584616972217,0.915929509894942,0.5010748995016838,6270567.0,10682637.0,575557.0,10728667.0,0.36987503955004614,0.915929509894942,0.5269532820422493,39.239843359533346,0.6184822929844979,0.9909041751515779,0.5004930715743827,1722568.0,2740811.0,15812.0,2746222.0,0.38593361666127834,0.9909041751515779,0.5555094933550304,5e-05,1e-06,25,1
