epoch,train_loss,train_acc,train_pos_acc,train_neg_acc,train_tp,train_fp,train_fn,train_tn,train_precision,train_recall,train_f1,val_loss,val_acc,val_pos_acc,val_neg_acc,val_tp,val_fp,val_fn,val_tn,val_precision,val_recall,val_f1,lr,weight_decay,pos_weight,saved_best_model
1,441.5894843006586,0.4547838536472605,0.7809770901023704,0.35048570605508195,5346666.0,13906948.0,1499458.0,7504356.0,0.2776967482572363,0.7809770901023704,0.40971031969746213,247.20668159340912,0.45609074526258914,0.9702895799537501,0.29318431290644686,1686732.0,3878321.0,51648.0,1608712.0,0.30309360935107,0.9702895799537501,0.46190113608216843,5e-05,1e-06,12,1
2,382.8099478048171,0.46790199730845994,0.8025364425184236,0.36090482858960854,5494264.0,13683861.0,1351860.0,7727443.0,0.2864859833795014,0.8025364425184236,0.4222418867879723,209.1451720471652,0.44313411565539573,0.9861727585453123,0.27109076982041114,1714343.0,3999549.0,24037.0,1487484.0,0.3000306971150312,0.9861727585453123,0.4600859979345896,5e-05,1e-06,12,1
3,343.06626620902836,0.4875959340673185,0.8114143126826215,0.38405713169081157,5555043.0,13188140.0,1291081.0,8223164.0,0.296376714670075,0.8114143126826215,0.43416908476653937,179.38758015182782,0.4946410675763448,0.9903645923215868,0.3375879095314353,1721630.0,3634677.0,16750.0,1852356.0,0.32142108359360283,0.9903645923215868,0.48532937393855435,5e-05,1e-06,12,1
4,309.71018081592723,0.5047509985692965,0.8182244434953267,0.4045199208791767,5601666.0,12750005.0,1244458.0,8661299.0,0.30524010592822853,0.8182244434953267,0.4446155705290879,156.5815523255546,0.5073779173591876,0.9893538811997377,0.3546802069533753,1719873.0,3540891.0,18507.0,1946142.0,0.32692456837067774,0.9893538811997377,0.49145238332001745,5e-05,1e-06,12,1
5,276.935927187662,0.5203638844979097,0.819676506005442,0.4246606372036005,5611607.0,12318766.0,1234517.0,9092538.0,0.31296655122567724,0.819676506005442,0.45297823982139207,142.25281596633624,0.5325457520559724,0.9884679989415432,0.3881022767677905,1718333.0,3357503.0,20047.0,2129530.0,0.33853201718889264,0.9884679989415432,0.5043376963688854,5e-05,1e-06,12,1
6,250.10394128012996,0.5310668755840058,0.8244868191110766,0.4372477734191248,5644539.0,12049259.0,1201585.0,9362045.0,0.31901228893875694,0.8244868191110766,0.4600290905570115,122.01062641503675,0.5629394471983816,0.9858063254294228,0.4289684425080002,1713706.0,3133269.0,24674.0,2353764.0,0.3535619639053224,0.9858063254294228,0.5204597170539781,5e-05,1e-06,12,1
7,225.75172438779714,0.542228224026617,0.8256749366502856,0.4515979970206392,5652673.0,11742002.0,1193451.0,9669302.0,0.3249657150823456,0.8256749366502856,0.46637678898290447,109.33397674560547,0.5779218433603727,0.9853973239452823,0.4488270801360225,1712995.0,3024304.0,25385.0,2462729.0,0.3615973996997023,0.9853973239452823,0.5290549454350656,5e-05,1e-06,12,1
8,200.57018712120598,0.5501713744081733,0.8297370891909057,0.46078207100324203,5680483.0,11545359.0,1165641.0,9865945.0,0.3297651865145402,0.8297370891909057,0.47195837681060204,96.26820758603654,0.5912583820468117,0.984296298852955,0.4667376704313606,1711081.0,2926028.0,27299.0,2561005.0,0.3689973645217311,0.984296298852955,0.5367685521847815,5e-05,1e-06,12,1
9,178.16056200000347,0.5583331929572642,0.8313599052544184,0.4710346927025089,5691593.0,11325837.0,1154531.0,10085467.0,0.33445667177711325,0.8313599052544184,0.4770113454182055,89.90696140505233,0.5954581419774897,0.9854772834478077,0.47189382677304836,1713134.0,2897736.0,25246.0,2589297.0,0.37154246378666067,0.9854772834478077,0.5396335000196875,5e-05,1e-06,12,1
10,156.19838706464,0.5663950731821735,0.8338563543400617,0.48087608302605017,5708684.0,11115120.0,1137440.0,10296184.0,0.33932183232757585,0.8338563543400617,0.48235752977364366,77.65021259379837,0.6078794388639099,0.9836376396415053,0.48883321824381226,1709936.0,2804789.0,28444.0,2682244.0,0.37874643527568125,0.9836376396415053,0.5469078161969134,5e-05,1e-06,12,1
